C04AH20,,Kombinationen,,
C05AD20,,Kombinationen,,
C05AH20,,Kombinationen,,
C05AP30,,Kombinationen,,
C05BP30,,Kombinationen,,
C05BZ20,,Kombinationen,,
C05CA20,,Kombinationen,,
C05CH20,,Kombinationen,,
C05CP30,,Kombinationen,,
C06AH20,,Kombinationen,,
D01AA20,,Kombinationen,,
D01AE20,,Kombinationen,,
D02AA20,,Kombinationen,,
D02AX20,,Kombinationen,,
D02BA20,,Kombinationen,,
D03AH20,,Kombinationen,,
D03AP30,,Kombinationen,,
D03BA20,,Kombinationen,,
D05BH20,,Kombinationen,,
D06AA20,,Kombinationen,,
D06AX20,,Kombinationen,,
D06BB20,,Kombinationen,,
D08AX30,,Kombinationen,,
D09AA30,,Kombinationen,,Standarddosis: 1 DE T 
D10BH20,,Kombinationen,,
D11AB30,,Kombinationen,,
D11BH20,,Kombinationen,,
G01AA20,,Kombinationen,,
G01AX20,,Kombinationen,,
G02CD20,,Kombinationen,,
G04BP30,,Kombinationen,,
G04CH20,,Kombinationen,,
G04CP30,,Kombinationen,,
H02BX20,,Kombinationen,,
H03BH20,,Kombinationen,,
J01CA20,,Kombinationen,,
J01CE30,,Kombinationen,,
J01EB20,,Kombinationen,,
J01EC20,,Kombinationen,,
J01ED20,,Kombinationen,,
J06BB30,,Kombinationen,,
J07BC20,,Kombinationen,,Standarddosis: 1 DE P 
L03AH20,,Kombinationen,,
M01BH20,,Kombinationen,,
M01BP30,,Kombinationen,,
M02AH20,,Kombinationen,,
M02AP30,,Kombinationen,,
M02AX30,,Kombinationen,,
M02BP50,,Kombinationen,,
M04AH20,,Kombinationen,,
M09AH20,,Kombinationen,,
M09AP30,,Kombinationen,,
N01BB20,,Kombinationen,,Standarddosis: 1 DE P 
N01BH20,,Kombinationen,,Standarddosis: 1 DE P 
N01BX50,,Kombinationen,,
N02BA20,,Kombinationen,,
N02BH20,,Kombinationen,,
N02CH20,,Kombinationen,,
N04AH20,,Kombinationen,,
N05CP30,,Kombinationen,,
N05HH20,,Kombinationen,,
N06DX30,,Kombinationen,,
N07CH20,,Kombinationen,,
N07XH20,,Kombinationen,,
R01AH20,,Kombinationen,,
R01AX30,,Kombinationen,,
R01BH20,,Kombinationen,,
R01BP30,,Kombinationen,,
R02AB20,,Kombinationen,,
R02AH20,,Kombinationen,,
R02AP30,,Kombinationen,,
R03DH20,,Kombinationen,,
R04AH20,,Kombinationen,,
R04AP30,,Kombinationen,,
R05CA10,,Kombinationen,,
R05CB10,,Kombinationen,,
R05CH20,,Kombinationen,,
R05CP30,,Kombinationen,,
R05DA20,,Kombinationen,,
R05DB20,,Kombinationen,,
R05FH20,,Kombinationen,,
R05XH20,,Kombinationen,,
R07AA30,,Kombinationen,,
R07AH20,,Kombinationen,,
S01AB20,,Kombinationen,,
S01AX20,,Kombinationen,,
S01HA30,,Kombinationen,,
S01XC20,,Kombinationen,,"Standarddosis: 0,4 ml AT; 0,4 g AS "
S01XH20,,Kombinationen,,
S02DA30,,Kombinationen,,
S02DC30,,Kombinationen,,
S02DH20,,Kombinationen,,
V04BA20,,Kombinationen,,Standarddosis: 1 DE 
V04CM20,,Kombinationen,,Standarddosis: 1 DE 
V04CN20,,Kombinationen,,Standarddosis: 1 DE 
V04CO20,,Kombinationen,,Standarddosis: 1 DE 
V06DC20,,Kombinationen,,
V06DD20,,Kombinationen,,
V08AA20,,Kombinationen,,"Standarddosis: 1 DE O,P,R,U "
G03GA30,,Kombinationen*,,
A02XH50,,Kombinationen mit anderen Mitteln,,
C01AH50,,Kombinationen mit anderen Mitteln,,
C01EH50,,Kombinationen mit anderen Mitteln,,
C05CH50,,Kombinationen mit anderen Mitteln,,
G04CP50,,Kombinationen mit anderen Mitteln,,
L03AH50,,Kombinationen mit anderen Mitteln,,
M02AH50,,Kombinationen mit anderen Mitteln,,
M09AH50,,Kombinationen mit anderen Mitteln,,
N05HH50,,Kombinationen mit anderen Mitteln,,
R01AH50,,Kombinationen mit anderen Mitteln,,
R04AH50,,Kombinationen mit anderen Mitteln,,
R05CH50,,Kombinationen mit anderen Mitteln,,
S02DH50,,Kombinationen mit anderen Mitteln,,
D07AB30,,Kombinationen mittelstark wirksamer Corticosteroide,,
D07XB30,,Kombinationen mittelstark wirksamer Corticosteroide,,
S01AA30,,Kombinationen von Antibiotika,,
N05CB01,,Kombinationen von Barbituraten,,
B05XA30,,Kombinationen von Elektrolyten,,Standarddosis: 1 DE P 
B03AA50,,Kombinationen von II-und III-wertigem Eisen,,
G01AF20,,Kombinationen von Imidazol-Derivaten,,
H03AA03,,Kombinationen von Levothyroxin und Liothyronin,,
H03AA53,,"Kombinationen von Levothyroxin und Liothyronin, Kombinationen",,
J01CR50,,Kombinationen von Penicillinen,,
C02AA03,,Kombinationen von Rauwolfia-Alkaloiden,,
C02AA53,,"Kombinationen von Rauwolfia-Alkaloiden, Kombinationen",,
C02LA50,,"Kombinationen von Rauwolfia-Alkaloiden und Diuretika 
inkl. andere Kombinationen",,
G01AE10,,Kombinationen von Sulfonamiden,,
J01AA20,,Kombinationen von Tetracyclinen,,
R03DA20,,Kombinationen von Xanthinen,,
G03CA57,,Konjugierte Estrogene,,"0,625 mg O,V"
G03CC08,,Konjugierte Estrogene,,
G03CC07,,Konjugierte Estrogene und Bazedoxifen,,
A06AB20,,Kontaktlaxanzien in Kombination,,
A06AB30,,Kontaktlaxanzien in Kombination mit Belladonna-Alkaloiden,,
V07AD01,,Kontroll-Lösungen,,
V04BA15,,Kreatin-Kinase-Testzone,,Standarddosis: 1 DE 
R05CA08,,Kreosot,,
V09EX01,,(81mKr)Kryptongas,,
C01AC04,,k-Strophanthin,,
C01AC54,,"k-Strophanthin, Kombinationen exkl. Psycholeptika",,
J06BB07,,Kuhpocken-Immunglobulin,,
S01XA20,,Künstliche Tränen und andere indifferente Mittel,,"Standarddosis: 0,4 ml AT; 0,4 g AS "
P03AX02,,Kupferoleat,,
V03AB20,,Kupfersulfat,,
G01AX15,,Kupferusnat,,
G04BP07,,Kürbissamen,,
G04CP05,,Kürbissamen,,10 g O Samen 
G04CP55,,"Kürbissamen, Kombinationen",,
L,,,,
C07AG01,,Labetalol,,"0,6 g O,P"
C07CG01,,Labetalol und andere Diuretika,,
C07BG01,,Labetalol und Thiazide,,
C08CA09,,Lacidipin,,4 mg O
N03AX18,,Lacosamid,,"0,3 g O,P"
V04CY25,,Lactat-Testzone,,Standarddosis: 1 DE 
A06AD12,,Lactitol,,10 g O
G01AX14,,Lactobacillus,,
J07AX01,,Lactobacillus acidophilus,,
J07AX52,,"Lactobacillus Stämme, Kombinationen",,Standarddosis: 1 DE P 
A06AD11,,Lactulose,,"6,7 g O; 12,5 g O "
A06AD61,,"Lactulose, Kombinationen",,
A05BA71,,"Laevulose, Kombinationen",,
A02BA08,,Lafutidin,,20 mg O
J05AF05,,Lamivudin,,"0,3 g O"
J05AR13,,"Lamivudin, Abacavir und Dolutegravir",,Standarddosis: 1 DE O 
J05AR27,,"Lamivudin, Tenofovirdisoproxil und Dolutegravir",,
J05AR24,,"Lamivudin, Tenofovirdisoproxil und Doravirin",,Standarddosis: 1 DE O 
J05AR11,,"Lamivudin, Tenofovirdisoproxil und Efavirenz",,
J05AR02,,Lamivudin und Abacavir,,Standarddosis: 1 DE O 
J05AR25,,Lamivudin und Dolutegravir,,Standarddosis: 1 DE O 
J05AR16,,Lamivudin und Raltegravir,,
J05AR12,,Lamivudin und Tenofovirdisoproxil,,Standarddosis: 1 DE O 
N03AX09,,Lamotrigin,,"0,3 g O"
B06AC05,,Lanadelumab,,"21,4 mg P"
C01AA06,,Lanatosid C,,"1 mg O,R"
C01AA56,,"Lanatosid C, Kombinationen",,
C07AB14,,Landiolol,,
J05AH04,,Laninamivir,,40 mg Inhal.pulver
H01CB03,,Lanreotid,,3 mg P
A02BC03,,Lansoprazol,,30 mg O; 15 mg O 
A02BD07,,"Lansoprazol, Amoxicillin und Clarithromycin",,
A02BD10,,"Lansoprazol, Amoxicillin und Levofloxacin",,
A02BD03,,"Lansoprazol, Amoxicillin und Metronidazol",,
A02BD09,,"Lansoprazol, Clarithromycin und Tinidazol",,
A02BC53,,"Lansoprazol, Kombinationen",,
A02BD02,,"Lansoprazol, Tetracyclin und Metronidazol",,
V03AE03,,Lanthan(III)-carbonat,,"2,25 g O bezogen auf Lanthan"
L01EH01,,Lapatinib,,"1,25 g O "
N07XX10,,Laquinimod,,
A16AB05,,Laronidase,,1 TSD E P
L01EX12,,Larotrectinib,,"0,2 g O "
J01MA25,,Lascufloxacin,,75 mg O
N02CC08,,Lasmiditan,,
G03XC03,,Lasofoxifen,,"0,5 mg O"
J01DD06,,Latamoxef,,4 g P
S01EE01,,Latanoprost,,"0,1 ml AT "
S01EE51,,Latanoprost und Netarsudil,,
S01EE06,,Latanoprostenbunod,,
N05BX05,,Lavandulae aetheroleum*,,
N05BP03,,Lavendelöl,,
A13AA02,,Lebertran,,Standarddosis: 30 ml flüssige Zubereitung O 
C05AX07,,Lebertran,,
D03AA01,,Lebertran,,
G02CD05,,Lebertran,,
S01XA42,,Lebertran,,
D03AA51,,"Lebertran, Kombinationen",,
J01XX12,,Lefamulin,,
L04AA13,,Leflunomid,,20 mg O
A06AC05,,Leinsamen,,
A06AC55,,"Leinsamen, Kombinationen",,
N05CM21,,Lemborexant,,
L04AX04,,Lenalidomid,,10 mg O
L03AA10,,Lenograstim,,"0,35 mg P bezogen auf kg Körpergewicht"
L03AX01,,Lentinan,,"0,3 mg O,P"
L01EX08,,Lenvatinib,,18 mg O 
B01AE02,,Lepirudin,,"0,25 g P"
C08CA13,,Lercanidipin,,10 mg O
M04AB05,,Lesinurad,,"0,2 g O"
G04BP05,,Lespedezakraut,,
J05AX18,,Letermovir,,"0,48 g O,P"
R05CB09,,Letostein,,
L02BG04,,Letrozol,,"2,5 mg O"
A05BA66,,"Leucin, Kombinationen",,
B05AX06,,Leukozyten,,
L03AX31,,Leukozyten,,
B05AX46,,Leukozyten ohne Pharmazentralnummer,,
V04BA12,,Leukozyten-Testzone,,Standarddosis: 1 DE 
H01CA04,,Leuprorelin,,"0,134 mg P Depotinjektion "
L02AE02,,Leuprorelin,,"60 mcg Implantat; 1 mg P; 0,134 mg P Depotinjektion;
1 DE P pro Behandlungszeitraum für Depotarzneiformen "
L02AE51,,Leuprorelin und Bicalutamid,,
N07BC03,,Levacetylmethadol,,
L03AX23,,Levamisol,,
P02CE01,,Levamisol,,"0,15 g O"
C08CA17,,Levamlodipin,,
N03AX14,,Levetiracetam,,"1,5 g O,P"
S02DH01,,Levisticum officinale,,
S01ED03,,Levobunolol,,"0,2 ml AT "
N01BB10,,Levobupivacain,,Standarddosis: 1 DE P 
R01AC02,,Levocabastin,,"0,6 mg N"
S01GX02,,Levocabastin,,
A16AA01,,Levocarnitin,,"2 g O,P"
R06AE09,,Levocetirizin,,5 mg O
N04BA01,,Levodopa,,"3,5 g O"
N04BA03,,"Levodopa, Decarboxylasehemmer und COMT-Hemmer",,"0,45 g O bezogen auf Levodopa"
N04BA11,,Levodopa in Kombination mit Benserazid,,"0,6 g O bezogen auf Levodopa "
N04BA10,,Levodopa in Kombination mit Carbidopa,,"0,6 g O bezogen auf Levodopa "
N04BA13,,Levodopa in Kombination mit Carbidopa und Entacapon,,"0,45 g O bezogen auf Levodopa; 1 g intestinal bezogen auf Levodopa "
N04BA14,,Levodopa in Kombination mit Carbidopa und Pramipexol,,"0,3 g O bezogen auf Levodopa "
N04BA02,,Levodopa und Decarboxylasehemmer*,,"0,6 g O bezogen auf Levodopa"
R05DB27,,Levodropropizin,,"0,12 g O"
J01MA12,,Levofloxacin,,"0,24 g Inhal.lösung; 0,5 g O,P"
S01AE05,,Levofloxacin,,
J01RA05,,Levofloxacin und Ornidazol,,
N05AA02,,Levomepromazin,,"0,3 g O; 0,1 g P"
N02AC06,,Levomethadon,,
N07BC05,,Levomethadon,,15 mg O
J01MA24,,Levonadifloxacin,,
G03AC03,,Levonorgestrel,,Zykluspackung mit 28 Tabletten 1 DE O 
G03AD01,,Levonorgestrel,,"1,5 mg O"
G03DA06,,Levonorgestrel,,
G03FA11,,Levonorgestrel und Estrogen,,"Zykluspackung mit 28 Tabletten 1 DE O; 
Zykluspackung mit 21 Tabletten 0,75 DE O "
G03FB09,,Levonorgestrel und Estrogen,,"Zykluspackung mit 28 Tabletten 1 DE O; 
Zykluspackung mit 21 Tabletten 0,75 DE O "
G03AA07,,Levonorgestrel und Ethinylestradiol,,"Zykluspackung mit 28 Tabletten 1 DE O; 
Zykluspackung mit 21 Tabletten 0,75 DE O "
G03AB03,,Levonorgestrel und Ethinylestradiol,,"Zykluspackung mit 91 Tabletten 1 DE O; 
Zykluspackung mit 28 Tabletten 1 DE O; 
Zykluspackung mit 21 Tabletten 0,75 DE O "
C01CX08,,Levosimendan,,11 mg P
N05AL07,,Levosulpirid,,"0,4 g O"
V04CJ03,,Levothyroxin,,
H03AA51,,Levothyroxin und Kaliumiodid,,Standarddosis: 1 DE O 
H03AA01,,Levothyroxin-Natrium,,"0,15 mg O,P"
R05CA11,,Levoverbenon,,
A01AE01,,Lidocain,,
C01BB01,,Lidocain,,3 g P; Standarddosis: 1 DE P 
C05AD01,,Lidocain,,
D04AB01,,Lidocain,,
N01BB02,,Lidocain,,Standarddosis: 1 DE P 
R02AD02,,Lidocain,,
S01HA07,,Lidocain,,
S02DA01,,Lidocain,,
A01AE51,,"Lidocain, Kombinationen",,
C05AD51,,"Lidocain, Kombinationen",,
D04AB51,,"Lidocain, Kombinationen",,
N01BB52,,"Lidocain, Kombinationen",,Standarddosis: 1 DE P 
R02AD52,,"Lidocain, Kombinationen",,
S02DA51,,"Lidocain, Kombinationen",,
C08EX01,,Lidoflazin,,"0,18 g O"
S01XA25,,Lifitegrast,,
S01XA19,,"Limbale Stammzellen, autolog",,Standarddosis: 1 DE IVT 
A06AX04,,Linaclotid,,"0,29 mg O"
A10BH05,,Linagliptin,,5 mg O
A10BD19,,Linagliptin und Empagliflozin,,Standarddosis: 1 DE O 
J01FF02,,Lincomycin,,"1,8 g O,P"
P03AB02,,Lindan,,
N02BP02,,Lindenblüten,,
J01XX08,,Linezolid,,"1,2 g O,P"
D02AC02,,Linolsäure,,
D02AC52,,"Linolsäure, Kombinationen",,
N06BX09,,Linopirdin,,
C01DX18,,Linsidomin,,
H03AA02,,Liothyronin-Natrium,,"60 mcg O,P"
L03AA14,,Lipegfilgrastim,,"0,3 mg P"
A08AX02,,Liraglutid,,3 mg P 
A10BJ02,,Liraglutid,,"1,5 mg P"
N06BA12,,Lisdexamfetamin,,30 mg O
C09AA03,,Lisinopril,,10 mg O
C09BB03,,Lisinopril und Amlodipin,,
C09BA03,,Lisinopril und Diuretika,,
C09BA23,,Lisinopril und Hydrochlorothiazid,,Standarddosis: 1 DE O 
G02CB02,,Lisurid,,"0,6 mg O"
N02CA07,,Lisurid,,
N04BC10,,Lisurid,,"1,3 mg O "
N05AN01,,Lithium,,24 mmol O
D11AX04,,Lithiumsuccinat,,
A10BJ03,,Lixisenatid,,20 mcg P
G04BA04,,L-Methionin,,"2,25 g O "
A10BG04,,Lobeglitazon,,"0,5 mg O"
S01GX05,,Lodoxamid,,
N06AA07,,Lofepramin,,"0,105 g O"
N07BC04,,Lofexidin,,"1,4 mg O"
J01MA07,,Lomefloxacin,,"0,4 g O"
S01AE04,,Lomefloxacin,,
C10AX12,,Lomitapid,,40 mg O
L01AD02,,Lomustin,,
A16AX20,,Lonafarnib,,
M01AB09,,Lonazolac,,"0,6 g O"
L01XX07,,Lonidamin,,
B02BD35,,Lonoctocog alfa,,1 TSD E P 
A07DA03,,Loperamid,,"10 mg O; 3,5 mg O Kinder DDD "
A07DA53,,"Loperamid, Kombinationen",,
A07DA05,,Loperamidoxid,,5 mg O
J05AR10,,Lopinavir und Ritonavir,,"0,8 g O bezogen auf Lopinavir"
N05CD11,,Loprazolam,,1 mg O
J01DC08,,Loracarbef,,"0,6 g O"
C01BA12,,Lorajmin,,"0,3 g O"
R06AX13,,Loratadin,,10 mg O
N05BA06,,Lorazepam,,"2,5 mg O,P,SL"
N05BA56,,"Lorazepam, Kombinationen",,
C01BC07,,Lorcainid,,"0,2 g P"
A08AA11,,Lorcaserin,,
L01ED05,,Lorlatinib,,"0,1 g O "
N05CD06,,Lormetazepam,,1 mg O; 1 mg P 
M01AC05,,Lornoxicam,,"12 mg O,P,R"
C09CA01,,Losartan,,50 mg O
C09DB06,,Losartan und Amlodipin,,Standarddosis: 1 DE O 
C09DA01,,Losartan und Diuretika,,
C09DA21,,Losartan und Hydrochlorothiazid,,Standarddosis: 1 DE O 
S01BA14,,Loteprednol,,
C10AA02,,Lovastatin,,45 mg O
C10BA01,,Lovastatin und Nicotinsäure,,
A05AP06,,Löwenzahnwurzel mit -kraut,,
N05AH01,,Loxapin,,"9,1 mg Inhal.pulver (aus dem Mundstück abgegebene Dosis); 0,1 g O"
A06AX03,,Lubiproston,,
R01AH01,,Luffa operculata,,
R01BH01,,Luffa operculata,,
D01AC18,,Luliconazol,,
A16AX18,,Lumasiran,,"2,3 mg P "
N05AD10,,Lumateperon,,
M01AH06,,Lumiracoxib,,"0,1 g O"
N05AE05,,Lurasidon,,"60 mg O bezogen auf das Lurasidonhydrochlorid (entspricht 55,5 mg Lurasidon)"
L01XX69,,Lurbinectedin,,
A10BK07,,Luseogliflozin,,
B03XA06,,Luspatercept,,"3,33 mg P "
B02BX07,,Lusutrombopag,,
V10XX04,,(177Lu)Lutetiumoxodotreotid,,
G03GA07,,Lutropin alfa,,75 E P
G03GA21,,Lutropin alfa und Follitropin alfa,,150 E P bezogen auf Follitropin alfa 
V04CM03,,Lutropin-Testzone,,Standarddosis: 1 DE 
J01AA04,,Lymecyclin,,"0,6 g O,P"
G03AC02,,Lynestrenol,,
G03DC03,,Lynestrenol,,5 mg O
G03FA07,,Lynestrenol und Estrogen,,
G03FB02,,Lynestrenol und Estrogen,,
G03AA03,,Lynestrenol und Ethinylestradiol,,
G03AB02,,Lynestrenol und Ethinylestradiol,,"Zykluspackung mit 28 Tabletten 1 DE O; 
Zykluspackung mit 21 Tabletten 0,75 DE O "
H01BA03,,Lypressin,,"20 E N,P"
B05XB03,,Lysin,,Standarddosis: 1 DE P 
N02BA13,,Lysin-Acetylsalicylat,,3 g O; 1 g P 
D06BB07,,Lysozym,,
J05AX02,,Lysozym,,
M,,,,
V04CY06,,MAB.B72.3,,
V04CD06,,Macimorelin,,
C02KX04,,Macitentan,,10 mg O
A06AD15,,Macrogol,,10 g O
A06AD65,,"Macrogol, Kombinationen",,Standarddosis: 2 DE O 
V04CZ10,,"Macrogol, Kombinationen",,
A08AH01,,Madar,,
D06BA03,,Mafenid,,
A02AD02,,Magaldrat,,"3,2 g O "
A02AF01,,Magaldrat und Karminativa,,
A12CC30,,Magnesium (verschiedene Salze in Kombination),,
A12CC15,,Magnesiumadipat,,
A12CC12,,Magnesiumascorbat,,
A12CC05,,Magnesiumaspartat,,10 mmol O Mg2+ 
N05CM25,,Magnesiumaspartathydrobromid,,
A02AA01,,Magnesiumcarbonat,,
A06AD01,,Magnesiumcarbonat,,7 g O
A12CC11,,Magnesiumcarbonat,,
A12CC01,,Magnesiumchlorid,,"2,5 g O; 0,8 g P"
B05XA11,,Magnesiumchlorid,,
A06AD19,,Magnesiumcitrat,,
A12CC04,,Magnesiumcitrat,,2 g O
B05CB03,,Magnesiumcitrat,,Standarddosis: 1 DE P 
A12CC03,,Magnesiumgluconat,,5 g O
N05CM26,,Magnesiumglutamathydrobromid,,
A12CH01,,Magnesium-haltige Zubereitungen,,
A12CC14,,Magnesiumhydrogenglutamat,,
A02AA04,,Magnesiumhydroxid,,3 g O
G04BX01,,Magnesiumhydroxid,,"0,5 g O"
A12CC06,,Magnesiumlactat,,
A12CC07,,Magnesiumlevulinat,,
A12CC09,,Magnesiumorotat,,
A02AA02,,Magnesiumoxid,,
A06AD02,,Magnesiumoxid,,7 g O
A12CC10,,Magnesiumoxid,,"0,5 g O "
A02AA03,,Magnesiumperoxid,,
A06AD03,,Magnesiumperoxid,,
B05XA10,,Magnesiumphosphat,,
A12CC08,,Magnesiumpidolat,,
C10AX07,,Magnesiumpyridoxal-5-phosphatglutamat,,
A02AA05,,Magnesiumsilikat,,
A06AD04,,Magnesiumsulfat,,7 g O
A12CC02,,Magnesiumsulfat,,3 g O; 1 g P
B05XA05,,Magnesiumsulfat,,Standarddosis: 1 DE P 
D11AX05,,Magnesiumsulfat,,
V04CC02,,Magnesiumsulfat,,
C01AP01,,Maiglöckchenkraut,,
C01AP51,,"Maiglöckchenkraut, Kombinationen",,
D03AP06,,Maiskeimöl,,
P03AX03,,Malathion,,
B05CA06,,Mandelsäure,,
J01XX06,,Mandelsäure,,12 g O
V08CA05,,Mangafodipir,,Standarddosis: 1 DE P 
C08CA11,,Manidipin,,10 mg O
A06AD16,,Mannitol,,
B05BC01,,Mannitol,,Standarddosis: 1 DE P 
B05CX04,,Mannitol,,Standarddosis: 1 DE P 
R05CB16,,Mannitol,,"0,8 g Inhal.pulver"
V04CX04,,Mannitol,,
B05BC51,,"Mannitol, Kombinationen",,Standarddosis: 1 DE P 
L01AB03,,Mannosulfan,,
N06AA21,,Maprotilin,,"0,1 g O,P"
A05AX04,,Maralixibatchlorid,,
J05AX09,,Maraviroc,,"0,6 g O"
J05AX10,,Maribavir,,
A05BH01,,Mariendistelfrüchte,,
A05BP01,,Mariendistelfrüchte,,"13,5 g O Droge; 0,3 g O bezogen auf Silymarin "
A05BP51,,"Mariendistelfrüchte, Kombinationen",,
J07BD51,,"Masern, Kombinationen mit Mumps, lebend abgeschwächt",,Standarddosis: 1 DE P 
J07BD54,,"Masern, Kombinationen mit Mumps, Röteln und Varicella, 
lebend abgeschwächt",,Standarddosis: 1 DE P 
J07BD52,,"Masern, Kombinationen mit Mumps und Röteln, 
lebend abgeschwächt",,Standarddosis: 1 DE P 
J07BD53,,"Masern, Kombinationen mit Röteln, lebend abgeschwächt",,
J07BD01,,"Masern, lebend abgeschwächt",,Standarddosis: 1 DE P 
J06BB14,,Masern-Immunglobulin,,
L01EX06,,Masitinib,,
L01XX10,,Masoprocol,,
C05CP04,,Mäusedornwurzelstock,,
C05CP54,,"Mäusedornwurzelstock, Kombinationen",,
N04AA10,,Mazaticol,,
A08AA05,,Mazindol,,1 mg O
S01BA16,,Mazipredon,,
P02CA01,,Mebendazol,,"0,2 g O"
P02CA51,,"Mebendazol, Kombinationen",,
A03AA04,,Mebeverin,,"0,3 g O; 0,4 g O "
R06AX15,,Mebhydrolin,,"0,2 g O"
N05BC04,,Mebutamat,,
C03AA13,,Mebutizid,,
C03EA05,,Mebutizid und Kalium sparende Mittel,,
C02BB01,,Mecamylamin,,
H01AC03,,Mecasermin,,2 mg P
H01AC05,,Mecaserminrinfabat,,
J01CA11,,Mecillinam,,"1,2 g P"
D06AA05,,Meclocyclin,,
D10AF04,,Meclocyclin,,
M01AG04,,Meclofenaminsäure,,
M02AA18,,Meclofenaminsäure,,
N06BX01,,Meclofenoxat,,"1 g O,P "
A04AB04,,Meclozin,,"37,5 mg O; 50 mg R "
R06AE05,,Meclozin,,"50 mg O,R"
A04AB54,,"Meclozin, Kombinationen",,"37,5 mg O bezogen auf Meclozin; 50 mg R bezogen auf Meclozin "
R06AE55,,"Meclozin, Kombinationen",,
B03BA05,,Mecobalamin,,"1,5 mg O; 0,2 mg P"
N05BA03,,Medazepam,,20 mg O
N06AX13,,Medifoxamin,,
A07BA01,,Medizinische Kohle,,5 g O
A07BA51,,"Medizinische Kohle, Kombinationen",,
V03AN05,,Medizinische Luft,,
G03DB03,,Medrogeston,,5 mg O 
G03FB07,,Medrogeston und Estrogen,,"Zykluspackung mit 28 Tabletten 1 DE O; 
Zykluspackung mit 21 Tabletten 0,75 DE O "
G03AC06,,Medroxyprogesteron,,"1,67 mg P"
G03DA02,,Medroxyprogesteron,,5 mg O; 7 mg P
L02AB02,,Medroxyprogesteron,,"1 g O,P"
G03AA17,,Medroxyprogesteron und Estradiol,,
G03FA12,,Medroxyprogesteron und Estrogen,,"Zykluspackung mit 28 Tabletten 1 DE O; 
Zykluspackung mit 21 Tabletten 0,75 DE O "
G03FB06,,Medroxyprogesteron und Estrogen,,"Zykluspackung mit 28 Tabletten 1 DE O; 
Zykluspackung mit 21 Tabletten 0,75 DE O "
G03AA08,,Medroxyprogesteron und Ethinylestradiol,,
S01BA08,,Medryson,,
R01AX14,,Meerwasser,,
S02DC04,,Meerwasser,,
C01AP03,,Meerzwiebel,,
C01AP53,,"Meerzwiebel, Kombinationen",,
M01AG01,,Mefenaminsäure,,1 g O
A08AA09,,Mefenorex,,
P01BC02,,Mefloquin,,1 g O Base
C03BA05,,Mefrusid,,25 mg O
C03BB05,,Mefrusid und Kalium,,25 mg O bezogen auf Mefrusid
G03AC05,,Megestrol,,
G03DB02,,Megestrol,,5 mg O
L02AB01,,Megestrol,,"0,16 g O"
G03FA08,,Megestrol und Estrogen,,
G03FB04,,Megestrol und Estrogen,,
G03AA04,,Megestrol und Ethinylestradiol,,
G03AB01,,Megestrol und Ethinylestradiol,,
P01CB01,,Megluminantimonat,,"0,85 g P Sb5+"
C10AX05,,Meglutol,,
G04BD03,,Meladrazin,,"0,45 g O"
B01AE04,,Melagatran,,6 mg P
L03AX12,,Melanom-Impfstoff,,
P01CD01,,Melarsoprol,,60 mg P
N05CH01,,Melatonin,,2 mg O
C01EB22,,Meldonium,,
N04BA04,,Melevodopa,,
N04BA05,,Melevodopa und Decarboxylasehemmer,,
A03AP04,,Melissenblätter,,
D06BP01,,Melissenblätter,,
N05CP04,,Melissenkraut,,
N06AA14,,Melitracen,,"75 mg O,P"
N06CA02,,Melitracen und Psycholeptika,,
M01AC06,,Meloxicam,,"15 mg O,P,R"
M01AC56,,"Meloxicam, Kombinationen",,
N05AD03,,Melperon,,"0,3 g O,P"
L01AA03,,Melphalan,,2 mg O; 1 mg P 
N06DX01,,Memantin,,20 mg O
R05DB31,,Menadiol,,
B02BA02,,Menadion,,10 mg O; 2 mg P
J07AH01,,"Meningokokken A, gereinigtes Polysaccharid-Antigen",,
J07AH10,,"Meningokokken A, gereinigtes Polysaccharid-Antigen, konjugiert",,
J07AH06,,"Meningokokken B, äußere Vesikelmembran-Impfstoff",,
J07AH09,,"Meningokokken B, Multikomponenten-Impfstoff",,Standarddosis: 1 DE P 
J07AH03,,"Meningokokken bivalent (A, C), 
gereinigtes Polysaccharid-Antigen",,Standarddosis: 1 DE P 
J07AH07,,"Meningokokken C, gereinigtes Polysaccharid-Antigen, 
konjugiert",,Standarddosis: 1 DE P 
J07AH04,,"Meningokokken tetravalent (A, C, Y, W-135), gereinigtes 
Polysaccharid-Antigen",,Standarddosis: 1 DE P 
J07AH08,,"Meningokokken tetravalent (A, C, Y, W-135), gereinigtes 
Polysaccharid-Antigen, konjugiert",,Standarddosis: 1 DE P 
A03AX15,,Menthae piperitae aetheroleum*,,
R01AX23,,Menthol,,
P01AX05,,Mepacrin,,"0,3 g O"
A01AB16,,Mepartricin,,
D01AA06,,Mepartricin,,
G01AA09,,Mepartricin,,
G04CX03,,Mepartricin,,
A03AB12,,Mepenzolat,,"0,1 g O"
M03BX06,,Mephenesin,,
N05BX01,,Mephenoxalon,,"1,2 g O"
C01CA11,,Mephentermin,,30 mg P; 30 mg O 
N03AB04,,Mephenytoin,,"0,4 g O"
N03AB54,,"Mephenytoin, Kombinationen",,
C07AA14,,Mepindolol,,5 mg O
C07BA14,,Mepindolol und Thiazide,,Standarddosis: 1 DE O 
N01BB03,,Mepivacain,,Standarddosis: 1 DE P 
N01BB53,,"Mepivacain, Kombinationen",,Standarddosis: 1 DE P 
